genres,app_name,release_date,specs,price,early_access,sentiment,metascore,año,specs_encoded,genres_encoded,sentiment_code
Adventure,STRIDER™ / ストライダー飛竜®,2014-02-19, Steam Leaderboards,14.99,False,Very Positive,78,2014,21,1,7.0
Action,99 Levels To Hell,2014-02-19,Single player,4.99,False,Mixed,66,2014,32,0,4.0
Action,99 Levels To Hell,2014-02-19, Steam Achievements,4.99,False,Mixed,66,2014,19,0,4.0
Action,99 Levels To Hell,2014-02-19, Steam Trading Cards,4.99,False,Mixed,66,2014,22,0,4.0
Action,99 Levels To Hell,2014-02-19, Partial Controller Support,4.99,False,Mixed,66,2014,16,0,4.0
Action,99 Levels To Hell,2014-02-19, Steam Leaderboards,4.99,False,Mixed,66,2014,21,0,4.0
Indie,99 Levels To Hell,2014-02-19,Single player,4.99,False,Mixed,66,2014,32,3,4.0
Indie,99 Levels To Hell,2014-02-19, Steam Achievements,4.99,False,Mixed,66,2014,19,3,4.0
Indie,99 Levels To Hell,2014-02-19, Steam Trading Cards,4.99,False,Mixed,66,2014,22,3,4.0
Indie,99 Levels To Hell,2014-02-19, Partial Controller Support,4.99,False,Mixed,66,2014,16,3,4.0
Indie,99 Levels To Hell,2014-02-19, Steam Leaderboards,4.99,False,Mixed,66,2014,21,3,4.0
Action,Drunken Robot Pornography,2014-02-19,Single player,14.99,False,Very Positive,66,2014,32,0,7.0
Action,Drunken Robot Pornography,2014-02-19, Steam Achievements,14.99,False,Very Positive,66,2014,19,0,7.0
Action,Drunken Robot Pornography,2014-02-19, Full controller support,14.99,False,Very Positive,66,2014,5,0,7.0
Action,Drunken Robot Pornography,2014-02-19, Steam Trading Cards,14.99,False,Very Positive,66,2014,22,0,7.0
Action,Drunken Robot Pornography,2014-02-19, Steam Workshop,14.99,False,Very Positive,66,2014,24,0,7.0
Action,Drunken Robot Pornography,2014-02-19, Steam Leaderboards,14.99,False,Very Positive,66,2014,21,0,7.0
Action,Drunken Robot Pornography,2014-02-19, Includes level editor,14.99,False,Very Positive,66,2014,9,0,7.0
Indie,Drunken Robot Pornography,2014-02-19,Single player,14.99,False,Very Positive,66,2014,32,3,7.0
Indie,Drunken Robot Pornography,2014-02-19, Steam Achievements,14.99,False,Very Positive,66,2014,19,3,7.0
Indie,Drunken Robot Pornography,2014-02-19, Full controller support,14.99,False,Very Positive,66,2014,5,3,7.0
Indie,Drunken Robot Pornography,2014-02-19, Steam Trading Cards,14.99,False,Very Positive,66,2014,22,3,7.0
Indie,Drunken Robot Pornography,2014-02-19, Steam Workshop,14.99,False,Very Positive,66,2014,24,3,7.0
Indie,Drunken Robot Pornography,2014-02-19, Steam Leaderboards,14.99,False,Very Positive,66,2014,21,3,7.0
Indie,Drunken Robot Pornography,2014-02-19, Includes level editor,14.99,False,Very Positive,66,2014,9,3,7.0
Adventure,Journal,2014-02-17,Single player,9.99,False,Mostly Positive,59,2014,32,1,6.0
Adventure,Journal,2014-02-17, Steam Achievements,9.99,False,Mostly Positive,59,2014,19,1,6.0
Adventure,Journal,2014-02-17, Full controller support,9.99,False,Mostly Positive,59,2014,5,1,6.0
Adventure,Journal,2014-02-17, Steam Trading Cards,9.99,False,Mostly Positive,59,2014,22,1,6.0
Adventure,Journal,2014-02-17, Partial Controller Support,9.99,False,Mostly Positive,59,2014,16,1,6.0
Adventure,Journal,2014-02-17, Steam Cloud,9.99,False,Mostly Positive,59,2014,20,1,6.0
Indie,Journal,2014-02-17,Single player,9.99,False,Mostly Positive,59,2014,32,3,6.0
Indie,Journal,2014-02-17, Steam Achievements,9.99,False,Mostly Positive,59,2014,19,3,6.0
Indie,Journal,2014-02-17, Full controller support,9.99,False,Mostly Positive,59,2014,5,3,6.0
Indie,Journal,2014-02-17, Steam Trading Cards,9.99,False,Mostly Positive,59,2014,22,3,6.0
Indie,Journal,2014-02-17, Partial Controller Support,9.99,False,Mostly Positive,59,2014,16,3,6.0
Indie,Journal,2014-02-17, Steam Cloud,9.99,False,Mostly Positive,59,2014,20,3,6.0
nan,FINAL FANTASY XIV Online,2014-02-18,Single player,19.99,False,Very Positive,83,2014,32,9,7.0
nan,FINAL FANTASY XIV Online,2014-02-18, Multi player,19.99,False,Very Positive,83,2014,13,9,7.0
nan,FINAL FANTASY XIV Online,2014-02-18, Online Multi Player,19.99,False,Very Positive,83,2014,15,9,7.0
nan,FINAL FANTASY XIV Online,2014-02-18, MMO,19.99,False,Very Positive,83,2014,12,9,7.0
nan,FINAL FANTASY XIV Online,2014-02-18, Co op,19.99,False,Very Positive,83,2014,1,9,7.0
nan,FINAL FANTASY XIV Online,2014-02-18, Online Co op,19.99,False,Very Positive,83,2014,14,9,7.0
nan,FINAL FANTASY XIV Online,2014-02-18, Cross Platform Multiplayer,19.99,False,Very Positive,83,2014,3,9,7.0
nan,FINAL FANTASY XIV Online,2014-02-18, Partial Controller Support,19.99,False,Very Positive,83,2014,16,9,7.0
RPG,FINAL FANTASY XIV Online,2014-02-18,Single player,19.99,False,Very Positive,83,2014,32,4,7.0
RPG,FINAL FANTASY XIV Online,2014-02-18, Multi player,19.99,False,Very Positive,83,2014,13,4,7.0
RPG,FINAL FANTASY XIV Online,2014-02-18, Online Multi Player,19.99,False,Very Positive,83,2014,15,4,7.0
RPG,FINAL FANTASY XIV Online,2014-02-18, MMO,19.99,False,Very Positive,83,2014,12,4,7.0
RPG,FINAL FANTASY XIV Online,2014-02-18, Co op,19.99,False,Very Positive,83,2014,1,4,7.0
RPG,FINAL FANTASY XIV Online,2014-02-18, Online Co op,19.99,False,Very Positive,83,2014,14,4,7.0
RPG,FINAL FANTASY XIV Online,2014-02-18, Cross Platform Multiplayer,19.99,False,Very Positive,83,2014,3,4,7.0
RPG,FINAL FANTASY XIV Online,2014-02-18, Partial Controller Support,19.99,False,Very Positive,83,2014,16,4,7.0
Action,Drox Operative,2012-11-29,Single player,19.99,False,Very Positive,74,2012,32,0,7.0
Action,Drox Operative,2012-11-29, Multi player,19.99,False,Very Positive,74,2012,13,0,7.0
Action,Drox Operative,2012-11-29, Co op,19.99,False,Very Positive,74,2012,1,0,7.0
Action,Drox Operative,2012-11-29, Cross Platform Multiplayer,19.99,False,Very Positive,74,2012,3,0,7.0
Action,Drox Operative,2012-11-29, Steam Achievements,19.99,False,Very Positive,74,2012,19,0,7.0
Action,Drox Operative,2012-11-29, Steam Trading Cards,19.99,False,Very Positive,74,2012,22,0,7.0
Indie,Drox Operative,2012-11-29,Single player,19.99,False,Very Positive,74,2012,32,3,7.0
Indie,Drox Operative,2012-11-29, Multi player,19.99,False,Very Positive,74,2012,13,3,7.0
Indie,Drox Operative,2012-11-29, Co op,19.99,False,Very Positive,74,2012,1,3,7.0
Indie,Drox Operative,2012-11-29, Cross Platform Multiplayer,19.99,False,Very Positive,74,2012,3,3,7.0
Indie,Drox Operative,2012-11-29, Steam Achievements,19.99,False,Very Positive,74,2012,19,3,7.0
Indie,Drox Operative,2012-11-29, Steam Trading Cards,19.99,False,Very Positive,74,2012,22,3,7.0
RPG,Drox Operative,2012-11-29,Single player,19.99,False,Very Positive,74,2012,32,4,7.0
RPG,Drox Operative,2012-11-29, Multi player,19.99,False,Very Positive,74,2012,13,4,7.0
RPG,Drox Operative,2012-11-29, Co op,19.99,False,Very Positive,74,2012,1,4,7.0
RPG,Drox Operative,2012-11-29, Cross Platform Multiplayer,19.99,False,Very Positive,74,2012,3,4,7.0
RPG,Drox Operative,2012-11-29, Steam Achievements,19.99,False,Very Positive,74,2012,19,4,7.0
RPG,Drox Operative,2012-11-29, Steam Trading Cards,19.99,False,Very Positive,74,2012,22,4,7.0
Strategy,MoonBase Commander,2002-08-13,Single player,5.99,False,Very Positive,77,2002,32,8,7.0
Strategy,MoonBase Commander,2002-08-13, Multi player,5.99,False,Very Positive,77,2002,13,8,7.0
Strategy,MoonBase Commander,2002-08-13, Steam Trading Cards,5.99,False,Very Positive,77,2002,22,8,7.0
Casual,Little Racers STREET,2014-02-06,Single player,5.99,False,Very Positive,62,2014,32,2,7.0
Casual,Little Racers STREET,2014-02-06, Multi player,5.99,False,Very Positive,62,2014,13,2,7.0
Casual,Little Racers STREET,2014-02-06, Online Multi Player,5.99,False,Very Positive,62,2014,15,2,7.0
Casual,Little Racers STREET,2014-02-06, Cross Platform Multiplayer,5.99,False,Very Positive,62,2014,3,2,7.0
Casual,Little Racers STREET,2014-02-06, Steam Achievements,5.99,False,Very Positive,62,2014,19,2,7.0
Casual,Little Racers STREET,2014-02-06, Full controller support,5.99,False,Very Positive,62,2014,5,2,7.0
Casual,Little Racers STREET,2014-02-06, Steam Trading Cards,5.99,False,Very Positive,62,2014,22,2,7.0
Casual,Little Racers STREET,2014-02-06, Steam Cloud,5.99,False,Very Positive,62,2014,20,2,7.0
Casual,Little Racers STREET,2014-02-06, Steam Leaderboards,5.99,False,Very Positive,62,2014,21,2,7.0
Indie,Little Racers STREET,2014-02-06,Single player,5.99,False,Very Positive,62,2014,32,3,7.0
Indie,Little Racers STREET,2014-02-06, Multi player,5.99,False,Very Positive,62,2014,13,3,7.0
Indie,Little Racers STREET,2014-02-06, Online Multi Player,5.99,False,Very Positive,62,2014,15,3,7.0
Indie,Little Racers STREET,2014-02-06, Cross Platform Multiplayer,5.99,False,Very Positive,62,2014,3,3,7.0
Indie,Little Racers STREET,2014-02-06, Steam Achievements,5.99,False,Very Positive,62,2014,19,3,7.0
Indie,Little Racers STREET,2014-02-06, Full controller support,5.99,False,Very Positive,62,2014,5,3,7.0
Indie,Little Racers STREET,2014-02-06, Steam Trading Cards,5.99,False,Very Positive,62,2014,22,3,7.0
Indie,Little Racers STREET,2014-02-06, Steam Cloud,5.99,False,Very Positive,62,2014,20,3,7.0
Indie,Little Racers STREET,2014-02-06, Steam Leaderboards,5.99,False,Very Positive,62,2014,21,3,7.0
Racing,Little Racers STREET,2014-02-06,Single player,5.99,False,Very Positive,62,2014,32,5,7.0
Racing,Little Racers STREET,2014-02-06, Multi player,5.99,False,Very Positive,62,2014,13,5,7.0
Racing,Little Racers STREET,2014-02-06, Online Multi Player,5.99,False,Very Positive,62,2014,15,5,7.0
Racing,Little Racers STREET,2014-02-06, Cross Platform Multiplayer,5.99,False,Very Positive,62,2014,3,5,7.0
Racing,Little Racers STREET,2014-02-06, Steam Achievements,5.99,False,Very Positive,62,2014,19,5,7.0
Racing,Little Racers STREET,2014-02-06, Full controller support,5.99,False,Very Positive,62,2014,5,5,7.0
Racing,Little Racers STREET,2014-02-06, Steam Trading Cards,5.99,False,Very Positive,62,2014,22,5,7.0
Racing,Little Racers STREET,2014-02-06, Steam Cloud,5.99,False,Very Positive,62,2014,20,5,7.0
Racing,Little Racers STREET,2014-02-06, Steam Leaderboards,5.99,False,Very Positive,62,2014,21,5,7.0
Adventure,Jazzpunk: Director's Cut,2014-02-07,Single player,14.99,False,Very Positive,75,2014,32,1,7.0
Adventure,Jazzpunk: Director's Cut,2014-02-07, Steam Achievements,14.99,False,Very Positive,75,2014,19,1,7.0
Adventure,Jazzpunk: Director's Cut,2014-02-07, Full controller support,14.99,False,Very Positive,75,2014,5,1,7.0
Adventure,Jazzpunk: Director's Cut,2014-02-07, Steam Trading Cards,14.99,False,Very Positive,75,2014,22,1,7.0
Indie,Jazzpunk: Director's Cut,2014-02-07,Single player,14.99,False,Very Positive,75,2014,32,3,7.0
Indie,Jazzpunk: Director's Cut,2014-02-07, Steam Achievements,14.99,False,Very Positive,75,2014,19,3,7.0
Indie,Jazzpunk: Director's Cut,2014-02-07, Full controller support,14.99,False,Very Positive,75,2014,5,3,7.0
Indie,Jazzpunk: Director's Cut,2014-02-07, Steam Trading Cards,14.99,False,Very Positive,75,2014,22,3,7.0
Strategy,Etherlords,2001-11-12,Single player,4.99,False,Mostly Negative,77,2001,32,8,3.0
Strategy,Etherlords,2001-11-12, Multi player,4.99,False,Mostly Negative,77,2001,13,8,3.0
Adventure,Etherlords II,2003-10-01,Single player,4.99,False,Very Positive,78,2003,32,1,7.0
Adventure,Etherlords II,2003-10-01, Multi player,4.99,False,Very Positive,78,2003,13,1,7.0
Indie,Etherlords II,2003-10-01,Single player,4.99,False,Very Positive,78,2003,32,3,7.0
Indie,Etherlords II,2003-10-01, Multi player,4.99,False,Very Positive,78,2003,13,3,7.0
RPG,Etherlords II,2003-10-01,Single player,4.99,False,Very Positive,78,2003,32,4,7.0
RPG,Etherlords II,2003-10-01, Multi player,4.99,False,Very Positive,78,2003,13,4,7.0
Strategy,Etherlords II,2003-10-01,Single player,4.99,False,Very Positive,78,2003,32,8,7.0
Strategy,Etherlords II,2003-10-01, Multi player,4.99,False,Very Positive,78,2003,13,8,7.0
Action,Loadout,2014-01-31,Multi player,0.0,False,Very Positive,72,2014,29,0,7.0
Action,Loadout,2014-01-31, Co op,0.0,False,Very Positive,72,2014,1,0,7.0
Action,Loadout,2014-01-31, Steam Achievements,0.0,False,Very Positive,72,2014,19,0,7.0
Action,Loadout,2014-01-31, Steam Trading Cards,0.0,False,Very Positive,72,2014,22,0,7.0
Action,Loadout,2014-01-31, Partial Controller Support,0.0,False,Very Positive,72,2014,16,0,7.0
Action,Loadout,2014-01-31, Steam Cloud,0.0,False,Very Positive,72,2014,20,0,7.0
Action,Loadout,2014-01-31, Valve Anti Cheat enabled,0.0,False,Very Positive,72,2014,25,0,7.0
nan,Loadout,2014-01-31,Multi player,0.0,False,Very Positive,72,2014,29,9,7.0
nan,Loadout,2014-01-31, Co op,0.0,False,Very Positive,72,2014,1,9,7.0
nan,Loadout,2014-01-31, Steam Achievements,0.0,False,Very Positive,72,2014,19,9,7.0
nan,Loadout,2014-01-31, Steam Trading Cards,0.0,False,Very Positive,72,2014,22,9,7.0
nan,Loadout,2014-01-31, Partial Controller Support,0.0,False,Very Positive,72,2014,16,9,7.0
nan,Loadout,2014-01-31, Steam Cloud,0.0,False,Very Positive,72,2014,20,9,7.0
nan,Loadout,2014-01-31, Valve Anti Cheat enabled,0.0,False,Very Positive,72,2014,25,9,7.0
Indie,Loadout,2014-01-31,Multi player,0.0,False,Very Positive,72,2014,29,3,7.0
Indie,Loadout,2014-01-31, Co op,0.0,False,Very Positive,72,2014,1,3,7.0
Indie,Loadout,2014-01-31, Steam Achievements,0.0,False,Very Positive,72,2014,19,3,7.0
Indie,Loadout,2014-01-31, Steam Trading Cards,0.0,False,Very Positive,72,2014,22,3,7.0
Indie,Loadout,2014-01-31, Partial Controller Support,0.0,False,Very Positive,72,2014,16,3,7.0
Indie,Loadout,2014-01-31, Steam Cloud,0.0,False,Very Positive,72,2014,20,3,7.0
Indie,Loadout,2014-01-31, Valve Anti Cheat enabled,0.0,False,Very Positive,72,2014,25,3,7.0
RPG,Might & Magic X - Legacy,2014-01-23,Single player,24.99,False,Mixed,70,2014,32,4,4.0
Indie,Original War,2001-06-15,Single player,4.99,False,Very Positive,61,2001,32,3,7.0
Indie,Original War,2001-06-15, Multi player,4.99,False,Very Positive,61,2001,13,3,7.0
Indie,Original War,2001-06-15, Steam Achievements,4.99,False,Very Positive,61,2001,19,3,7.0
Indie,Original War,2001-06-15, Captions available,4.99,False,Very Positive,61,2001,0,3,7.0
Indie,Original War,2001-06-15, Steam Cloud,4.99,False,Very Positive,61,2001,20,3,7.0
Strategy,Original War,2001-06-15,Single player,4.99,False,Very Positive,61,2001,32,8,7.0
Strategy,Original War,2001-06-15, Multi player,4.99,False,Very Positive,61,2001,13,8,7.0
Strategy,Original War,2001-06-15, Steam Achievements,4.99,False,Very Positive,61,2001,19,8,7.0
Strategy,Original War,2001-06-15, Captions available,4.99,False,Very Positive,61,2001,0,8,7.0
Strategy,Original War,2001-06-15, Steam Cloud,4.99,False,Very Positive,61,2001,20,8,7.0
Action,Strike Vector,2014-01-28,Single player,11.99,False,Mixed,73,2014,32,0,4.0
Action,Strike Vector,2014-01-28, Multi player,11.99,False,Mixed,73,2014,13,0,4.0
Action,Strike Vector,2014-01-28, Steam Achievements,11.99,False,Mixed,73,2014,19,0,4.0
Action,Strike Vector,2014-01-28, Steam Trading Cards,11.99,False,Mixed,73,2014,22,0,4.0
Action,Strike Vector,2014-01-28, Partial Controller Support,11.99,False,Mixed,73,2014,16,0,4.0
Action,Strike Vector,2014-01-28, Steam Cloud,11.99,False,Mixed,73,2014,20,0,4.0
Action,Strike Vector,2014-01-28, Stats,11.99,False,Mixed,73,2014,18,0,4.0
Action,Strike Vector,2014-01-28, Steam Leaderboards,11.99,False,Mixed,73,2014,21,0,4.0
Action,Strike Vector,2014-01-28, Commentary available,11.99,False,Mixed,73,2014,2,0,4.0
Indie,Strike Vector,2014-01-28,Single player,11.99,False,Mixed,73,2014,32,3,4.0
Indie,Strike Vector,2014-01-28, Multi player,11.99,False,Mixed,73,2014,13,3,4.0
Indie,Strike Vector,2014-01-28, Steam Achievements,11.99,False,Mixed,73,2014,19,3,4.0
Indie,Strike Vector,2014-01-28, Steam Trading Cards,11.99,False,Mixed,73,2014,22,3,4.0
Indie,Strike Vector,2014-01-28, Partial Controller Support,11.99,False,Mixed,73,2014,16,3,4.0
Indie,Strike Vector,2014-01-28, Steam Cloud,11.99,False,Mixed,73,2014,20,3,4.0
Indie,Strike Vector,2014-01-28, Stats,11.99,False,Mixed,73,2014,18,3,4.0
Indie,Strike Vector,2014-01-28, Steam Leaderboards,11.99,False,Mixed,73,2014,21,3,4.0
Indie,Strike Vector,2014-01-28, Commentary available,11.99,False,Mixed,73,2014,2,3,4.0
Adventure,Broken Age,2014-01-28,Single player,19.99,False,Very Positive,73,2014,32,1,7.0
Adventure,Broken Age,2014-01-28, Full controller support,19.99,False,Very Positive,73,2014,5,1,7.0
Adventure,Broken Age,2014-01-28, Steam Trading Cards,19.99,False,Very Positive,73,2014,22,1,7.0
Adventure,Broken Age,2014-01-28, Steam Cloud,19.99,False,Very Positive,73,2014,20,1,7.0
Casual,Broken Age,2014-01-28,Single player,19.99,False,Very Positive,73,2014,32,2,7.0
Casual,Broken Age,2014-01-28, Full controller support,19.99,False,Very Positive,73,2014,5,2,7.0
Casual,Broken Age,2014-01-28, Steam Trading Cards,19.99,False,Very Positive,73,2014,22,2,7.0
Casual,Broken Age,2014-01-28, Steam Cloud,19.99,False,Very Positive,73,2014,20,2,7.0
Indie,Broken Age,2014-01-28,Single player,19.99,False,Very Positive,73,2014,32,3,7.0
Indie,Broken Age,2014-01-28, Full controller support,19.99,False,Very Positive,73,2014,5,3,7.0
Indie,Broken Age,2014-01-28, Steam Trading Cards,19.99,False,Very Positive,73,2014,22,3,7.0
Indie,Broken Age,2014-01-28, Steam Cloud,19.99,False,Very Positive,73,2014,20,3,7.0
Indie,Blackguards,2014-01-22,Single player,19.99,False,Mixed,68,2014,32,3,4.0
Indie,Blackguards,2014-01-22, Steam Achievements,19.99,False,Mixed,68,2014,19,3,4.0
Indie,Blackguards,2014-01-22, Steam Trading Cards,19.99,False,Mixed,68,2014,22,3,4.0
Indie,Blackguards,2014-01-22, Steam Cloud,19.99,False,Mixed,68,2014,20,3,4.0
RPG,Blackguards,2014-01-22,Single player,19.99,False,Mixed,68,2014,32,4,4.0
RPG,Blackguards,2014-01-22, Steam Achievements,19.99,False,Mixed,68,2014,19,4,4.0
RPG,Blackguards,2014-01-22, Steam Trading Cards,19.99,False,Mixed,68,2014,22,4,4.0
RPG,Blackguards,2014-01-22, Steam Cloud,19.99,False,Mixed,68,2014,20,4,4.0
Strategy,Blackguards,2014-01-22,Single player,19.99,False,Mixed,68,2014,32,8,4.0
Strategy,Blackguards,2014-01-22, Steam Achievements,19.99,False,Mixed,68,2014,19,8,4.0
Strategy,Blackguards,2014-01-22, Steam Trading Cards,19.99,False,Mixed,68,2014,22,8,4.0
Strategy,Blackguards,2014-01-22, Steam Cloud,19.99,False,Mixed,68,2014,20,8,4.0
Simulation,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14,Single player,14.99,False,Mixed,81,2014,32,6,4.0
Simulation,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Multi player,14.99,False,Mixed,81,2014,13,6,4.0
Simulation,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Cross Platform Multiplayer,14.99,False,Mixed,81,2014,3,6,4.0
Simulation,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Downloadable Content,14.99,False,Mixed,81,2014,4,6,4.0
Simulation,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Steam Achievements,14.99,False,Mixed,81,2014,19,6,4.0
Simulation,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Steam Trading Cards,14.99,False,Mixed,81,2014,22,6,4.0
Simulation,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Steam Workshop,14.99,False,Mixed,81,2014,24,6,4.0
Simulation,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Steam Cloud,14.99,False,Mixed,81,2014,20,6,4.0
Strategy,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14,Single player,14.99,False,Mixed,81,2014,32,8,4.0
Strategy,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Multi player,14.99,False,Mixed,81,2014,13,8,4.0
Strategy,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Cross Platform Multiplayer,14.99,False,Mixed,81,2014,3,8,4.0
Strategy,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Downloadable Content,14.99,False,Mixed,81,2014,4,8,4.0
Strategy,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Steam Achievements,14.99,False,Mixed,81,2014,19,8,4.0
Strategy,Expansion - Europa Universalis IV: Conquest of Paradise,2014-01-14, Steam Trading Cards,14.99,False,Mixed,81,2014,22,8,4.0
